source_center,destination_center,avg_actual_time,avg_osrm_time,trip_count,delay_ratio
IND202001AAB,IND205001AAB,155.36170212765958,68.2127659574468,47,2.277604491578291
IND202001AAB,IND207123AAA,86.83333333333333,54.166666666666664,6,1.603076923076923
IND202001AAB,IND282002AAD,99.475,51.825,40,1.9194404245055472
IND202001AAC,IND204215AAA,48.6875,16.0625,16,3.0311284046692606
IND203001AAA,IND203131AAA,42.6,12.0,5,3.5500000000000003
IND203131AAA,IND203135AAA,46.3125,32.21875,32,1.437439379243453
IND203135AAA,IND203390AAA,107.5625,70.125,16,1.5338680926916222
IND203135AAA,IND203396AAB,74.05555555555556,44.166666666666664,36,1.6767295597484277
IND203390AAA,IND201301AAF,205.97,68.49,100,3.0073003358154478
IND203396AAB,IND203390AAA,48.666666666666664,36.7,30,1.3260672116257946
IND204101AAA,IND282002AAD,163.125,43.0,8,3.7936046511627906
IND204215AAA,IND207001AAA,60.583333333333336,15.958333333333334,24,3.7963446475195823
IND205001AAB,IND110037AAM,340.72727272727275,135.45454545454547,11,2.5154362416107383
IND205001AAB,IND205135AAA,94.26315789473684,29.31578947368421,19,3.215439856373429
IND205001AAB,IND209721AAB,70.86666666666666,31.0,30,2.2860215053763437
IND205135AAA,IND283203AAA,42.266666666666666,17.866666666666667,15,2.3656716417910446
IND206001AAA,IND000000ACB,257.2762645914397,148.13618677042803,257,1.7367550103753513
IND206122AAA,IND206001AAA,52.08620689655172,34.241379310344826,58,1.5211480362537764
IND207001AAA,IND207302AAA,47.04,32.84,25,1.4323995127892812
IND207247AAB,IND205001AAB,95.35,46.05,20,2.0705754614549403
IND207302AAA,IND202001AAB,114.80952380952381,39.19047619047619,21,2.9295261239368164
IND208006AAA,IND209304AAA,122.55555555555556,19.77777777777778,9,6.1966292134831455
IND208012AAA,IND209304AAA,369.3636363636364,16.515151515151516,33,22.3651376146789
IND208017AAA,IND209304AAA,158.30769230769232,13.692307692307692,13,11.56179775280899
IND208019AAA,IND209304AAA,114.23076923076923,14.23076923076923,13,8.027027027027026
IND209101AAA,IND209111AAA,33.57692307692308,31.96153846153846,26,1.0505415162454874
IND209111AAA,IND285001AAD,61.492063492063494,29.825396825396826,63,2.0617349654071315
IND209206AAB,IND210301AAA,33.0,12.159090909090908,44,2.714018691588785
IND209304AAA,IND000000ACB,365.10668789808915,189.5031847133758,628,1.9266519897821994
IND209304AAA,IND110037AAM,480.86813186813185,197.0,91,2.4409549841021922
IND209304AAA,IND206122AAA,55.327586206896555,37.310344827586206,58,1.482902033271719
IND209304AAA,IND208006AAA,58.48780487804878,27.121951219512194,41,2.156474820143885
IND209304AAA,IND208012AAA,27.857142857142858,26.38095238095238,42,1.0559566787003611
IND209304AAA,IND208019AAA,77.88888888888889,16.194444444444443,36,4.809605488850772
IND209304AAA,IND209101AAA,69.58823529411765,23.352941176470587,17,2.979848866498741
IND209304AAA,IND209206AAB,33.7536231884058,34.30434782608695,69,0.9839459231094213
IND209304AAA,IND209801AAA,67.47368421052632,29.178947368421053,95,2.3124098124098125
IND209304AAA,IND211002AAB,145.22222222222223,87.17460317460318,189,1.665877640203933
IND209304AAA,IND212601AAA,98.625,47.75,64,2.0654450261780104
IND209304AAA,IND221313AAA,277.14285714285717,127.63095238095238,84,2.17143923141498
IND209304AAA,IND282001AAA,248.1010101010101,103.61616161616162,99,2.394423864301033
IND209625AAA,IND241124AAB,72.56666666666666,54.666666666666664,30,1.3274390243902439
IND209721AAB,IND209625AAA,41.65,29.4,20,1.4166666666666667
IND209801AAA,IND209304AAA,314.84,23.84,25,13.206375838926174
IND210001AAA,IND210427AAA,115.1,30.133333333333333,30,3.8196902654867255
IND210427AAA,IND209304AAA,305.1224489795918,83.16326530612245,49,3.6689570552147233
IND210431AAA,IND209304AAA,168.52,57.24,25,2.944095038434661
IND210501AAB,IND209304AAA,121.61702127659575,58.843971631205676,141,2.0667711220923226
IND211002AAB,IND209304AAA,157.70833333333334,97.63194444444444,144,1.6153353723593429
IND211002AAB,IND211011AAA,37.53846153846154,6.8076923076923075,26,5.514124293785311
IND211002AAB,IND211013AAA,66.23529411764706,12.117647058823529,17,5.466019417475728
IND211002AAB,IND485001AAC,178.96153846153845,73.75641025641026,78,2.4263862332695982
IND211008AAA,IND211002AAB,296.55555555555554,12.444444444444445,18,23.830357142857142
IND211011AAA,IND212501AAA,65.44736842105263,16.763157894736842,38,3.9042386185243325
IND212402AAA,IND211002AAB,819.1076923076923,22.6,65,36.24370319945541
IND212501AAA,IND212402AAA,31.36111111111111,18.97222222222222,36,1.6530014641288433
IND212601AAA,IND210001AAA,96.078125,41.765625,64,2.3004115226337447
IND221010AAB,IND233001AAA,398.375,39.875,8,9.990595611285267
IND221313AAA,IND211002AAB,232.38888888888889,59.5,36,3.9056956115779644
IND221313AAA,IND232101AAB,225.66666666666666,17.555555555555557,9,12.854430379746834
IND221313AAA,IND276128AAA,330.6,63.8,10,5.1818181818181825
IND221706AAA,IND273014AAB,190.83928571428572,55.589285714285715,56,3.4330228075811116
IND223101AAB,IND222125AAB,49.5,25.285714285714285,14,1.957627118644068
IND224001AAA,IND224141AAB,61.104166666666664,17.0,48,3.594362745098039
IND224141AAB,IND224122AAA,43.98,14.3,50,3.075524475524475
IND226004AAA,IND226016AAA,58.72727272727273,15.363636363636363,11,3.8224852071005917
IND231208AAA,IND231217AAA,45.5,23.5,6,1.9361702127659575
IND231217AAA,IND231225AAB,50.57142857142857,22.071428571428573,14,2.29126213592233
IND231225AAB,IND486886AAA,42.857142857142854,25.571428571428573,7,1.6759776536312847
IND232101AAB,IND232104AAB,28.615384615384617,10.538461538461538,13,2.715328467153285
IND232104AAB,IND232327AAA,96.85714285714286,50.42857142857143,7,1.9206798866855523
IND232104AAB,IND233221AAC,77.875,62.0,8,1.2560483870967742
IND233001AAA,IND275101AAA,72.16666666666667,22.5,6,3.2074074074074077
IND242221AAA,IND207247AAB,153.26666666666668,57.4,15,2.6701509872241584
IND242307AAB,IND207247AAB,180.95,82.5,20,2.1933333333333334
IND242307AAB,IND242221AAA,47.6,32.9,10,1.446808510638298
IND243001AAA,IND243503AAB,54.46153846153846,22.192307692307693,26,2.454072790294627
IND243001AAA,IND244901AAB,70.0,32.833333333333336,6,2.131979695431472
IND243201AAA,IND262001AAA,66.0,30.153846153846153,13,2.188775510204082
IND243301AAB,IND244901AAB,100.03333333333333,60.266666666666666,30,1.6598451327433628
IND243301AAB,IND244901AAC,79.33333333333333,61.666666666666664,6,1.2864864864864864
IND243503AAB,IND244901AAB,124.39024390243902,43.73170731707317,41,2.8443948689347462
IND244001AAA,IND263153AAB,123.203125,64.640625,64,1.9059705100314237
IND244221AAA,IND131028AAB,144.632,73.648,125,1.9638279383011081
IND244235AAA,IND244901AAB,72.5625,88.1875,80,0.8228206945428774
IND244301AAA,IND244412AAA,47.22727272727273,29.272727272727273,22,1.6133540372670807
IND244412AAA,IND243301AAB,52.0,79.8,20,0.6516290726817043
IND244412AAA,IND244901AAB,89.875,57.5,8,1.5630434782608695
IND244501AAA,IND244601AAB,60.125,51.5625,16,1.166060606060606
IND244601AAB,IND244901AAB,97.68,71.4,25,1.3680672268907563
IND244713AAA,IND263401AAA,47.0,22.25,16,2.1123595505617976
IND244715AAA,IND244713AAA,35.625,36.84375,32,0.9669211195928753
IND244901AAB,IND243002AAA,68.70833333333333,34.479166666666664,48,1.9927492447129909
IND244901AAB,IND243201AAA,153.8,57.2,5,2.6888111888111887
IND244901AAB,IND244221AAA,74.88333333333334,57.333333333333336,60,1.3061046511627907
IND244901AAB,IND244301AAA,73.23333333333333,78.16666666666667,30,0.9368869936034114
IND244901AAB,IND244921AAB,48.733333333333334,18.6,15,2.6200716845878134
IND244901AAB,IND246725AAB,92.26785714285714,69.48214285714286,56,1.327936263171421
IND244921AAB,IND243201AAA,61.0,31.166666666666668,6,1.9572192513368982
IND244921AAB,IND262001AAA,96.14285714285714,49.857142857142854,7,1.9283667621776506
IND245101AAA,IND201007AAA,85.4,31.9,10,2.6771159874608155
IND245101AAA,IND245304AAA,39.96666666666667,16.066666666666666,30,2.487551867219917
IND245304AAA,IND201007AAA,69.71153846153847,26.96153846153846,52,2.5855920114122686
IND245304AAA,IND245101AAA,23.392857142857142,14.178571428571429,28,1.649874055415617
IND246001AAA,IND249201AAA,172.75,128.33333333333334,12,1.346103896103896
IND246149AAA,IND249407AAA,129.56666666666666,41.333333333333336,30,3.1346774193548383
IND246174AAA,IND246444AAB,87.78125,70.71875,32,1.2412726469288555
IND246424AAA,IND246174AAA,215.57142857142858,103.76190476190476,42,2.0775585130793943
IND246444AAB,IND246424AAA,58.666666666666664,41.733333333333334,15,1.4057507987220446
IND246701AAA,IND246763AAA,45.25,22.375,24,2.022346368715084
IND246725AAB,IND246701AAA,43.9,30.8,20,1.4253246753246753
IND246761AAA,IND244501AAA,40.4,95.55,20,0.4228152799581371
IND246763AAA,IND244901AAB,140.66666666666666,118.11111111111111,18,1.1909689557855125
IND246763AAA,IND246761AAA,66.18181818181819,25.272727272727273,22,2.618705035971223
IND247554AAA,IND248001AAA,110.1875,99.58333333333333,48,1.1064853556485357
IND247554AAA,IND248001AAD,142.75,99.875,8,1.4292866082603255
IND247667AAA,IND249407AAA,74.53571428571429,32.67857142857143,28,2.2808743169398906
IND247776AAA,IND251309AAB,32.642857142857146,18.071428571428573,14,1.8063241106719368
IND248001AAA,IND131028AAB,274.99074074074076,127.72222222222223,108,2.1530375525590837
IND248001AAD,IND131028AAB,255.7175572519084,113.25190839694656,131,2.2579536263143707
IND248122AAB,IND248001AAA,74.53333333333333,34.733333333333334,15,2.145873320537428
IND248197AAA,IND248122AAB,105.81481481481481,44.44444444444444,27,2.3808333333333334
IND249201AAA,IND246174AAA,190.75,120.83333333333333,12,1.5786206896551724
IND249201AAA,IND249407AAA,292.6470588235294,26.294117647058822,17,11.129753914988815
IND249407AAA,IND131028AAB,292.62393162393164,102.17094017094017,117,2.864062238581228
IND249407AAA,IND246149AAA,115.8,48.285714285714285,35,2.398224852071006
IND249407AAA,IND249201AAA,56.22222222222222,25.5,18,2.20479302832244
IND250002AAA,IND131028AAB,109.8,47.86666666666667,15,2.2938718662952646
IND250611AAA,IND247776AAA,52.68181818181818,26.636363636363637,22,1.977815699658703
IND251001AAA,IND247554AAA,44.375,22.875,24,1.9398907103825136
IND251309AAB,IND131028AAB,101.76666666666667,51.5,30,1.976051779935275
IND261001AAA,IND262701AAA,84.66101694915254,39.33898305084746,59,2.152089616544593
IND261201AAB,IND261001AAA,59.71052631578947,26.026315789473685,38,2.294236602628918
IND262001AAA,IND244901AAB,75.42857142857143,50.0,7,1.5085714285714287
IND262001AAA,IND262122AAB,47.65,29.0,20,1.643103448275862
IND262122AAB,IND244901AAB,161.025,61.45,40,2.6204231082180636
IND262501AAA,IND263153AAB,229.425,131.475,40,1.7450085567598403
IND262701AAA,IND262802AAA,43.875,20.025,40,2.1910112359550564
IND262802AAA,IND262723AAB,137.0952380952381,53.58730158730159,63,2.5583530805687205
IND263002AAA,IND263645AAA,84.53846153846153,70.84615384615384,26,1.1932681867535289
IND263139AAA,IND263153AAB,62.333333333333336,36.166666666666664,12,1.7235023041474655
IND263153AAB,IND131028AAB,252.80213903743316,126.48663101604278,187,1.9986471060753395
IND263153AAB,IND244715AAA,113.14583333333333,69.20833333333333,48,1.6348585189644793
IND263153AAB,IND263002AAA,128.67567567567568,91.94594594594595,37,1.3994708994708993
IND263153AAB,IND263139AAA,70.92857142857143,34.214285714285715,14,2.0730688935281836
IND263401AAA,IND263153AAB,76.2,31.1,30,2.45016077170418
IND263601AAA,IND262501AAA,179.7,92.36666666666666,30,1.9455070371706966
IND263645AAA,IND263601AAA,102.15,47.5,20,2.150526315789474
IND271001AAA,IND271201AAA,152.84,21.56,25,7.089053803339518
IND271001AAA,IND271210AAA,430.7142857142857,29.0,7,14.852216748768473
IND271201AAA,IND271210AAA,29.77777777777778,14.166666666666666,18,2.1019607843137256
IND271210AAA,IND271001AAA,98.04166666666667,28.98611111111111,72,3.382367034020125
IND272001AAA,IND273014AAB,87.26666666666667,72.86666666666666,15,1.1976212259835317
IND272155AAA,IND272001AAA,30.666666666666668,24.0,6,1.277777777777778
IND272207AAB,IND272153AAC,37.42857142857143,12.285714285714286,7,3.046511627906977
IND273014AAB,IND209304AAA,372.5111111111111,151.3111111111111,45,2.4618886767513586
IND273014AAB,IND273155AAA,52.23809523809524,21.38095238095238,21,2.443207126948775
IND273014AAB,IND273304AAA,105.77777777777777,46.833333333333336,18,2.258600237247924
IND273014AAB,IND274001AAA,88.64583333333333,31.729166666666668,48,2.7938279711096516
IND273014AAB,IND277303AAC,121.77777777777777,65.71111111111111,90,1.8532296246195468
IND273155AAA,IND273014AAB,72.8,23.2,5,3.1379310344827585
IND273304AAA,IND273014AAB,144.44,42.63,100,3.388224255219329
IND274001AAA,IND274509AAB,50.666666666666664,22.875,24,2.214936247723133
IND274301AAB,IND273014AAB,139.73333333333332,29.166666666666668,30,4.790857142857142
IND274304AAA,IND274304AAB,60.5,12.666666666666666,6,4.776315789473684
IND274304AAB,IND274301AAB,39.26923076923077,16.807692307692307,26,2.336384439359268
IND274509AAB,IND274304AAA,87.16666666666667,39.666666666666664,6,2.197478991596639
IND274509AAB,IND274402AAA,101.66666666666667,38.5,6,2.6406926406926408
IND276128AAA,IND276305AAA,53.0,29.416666666666668,12,1.8016997167138808
IND276305AAA,IND223101AAB,52.214285714285715,25.142857142857142,14,2.0767045454545454
IND277201AAA,IND221706AAA,96.39285714285714,47.857142857142854,28,2.014179104477612
IND277211AAA,IND277201AAA,51.8,20.8,5,2.490384615384615
IND277303AAC,IND277211AAA,44.416666666666664,30.583333333333332,12,1.452316076294278
IND281121AAB,IND110037AAM,174.3181818181818,77.66666666666667,66,2.244440109246976
IND281401AAA,IND121004AAB,87.04761904761905,38.76190476190476,21,2.2457002457002457
IND281401AAA,IND321022AAA,37.68,30.16,25,1.2493368700265253
IND282001AAA,IND000000ACB,168.9,103.975,40,1.6244289492666508
IND282001AAA,IND110037AAM,220.5121951219512,97.79268292682927,82,2.2548946252649955
IND282001AAC,IND000000ACB,171.4375,103.375,16,1.658403869407497
IND282001AAF,IND283122AAB,34.35,15.5,40,2.2161290322580647
IND282002AAD,IND110037AAM,179.625,101.625,8,1.7675276752767528
IND282002AAD,IND204101AAA,75.88888888888889,31.0,9,2.4480286738351253
IND282002AAD,IND205001AAB,124.52380952380952,74.0952380952381,42,1.6805912596401027
IND282002AAD,IND281004AAA,79.65,70.5,20,1.1297872340425532
IND282002AAD,IND474003AAA,120.57142857142857,77.51020408163265,49,1.5555555555555556
IND283122AAB,IND282005AAA,388.0,19.571428571428573,7,19.824817518248175
IND283122AAB,IND328001AAA,52.523809523809526,48.0,21,1.0942460317460319
IND283203AAA,IND110037AAM,239.6769230769231,117.03846153846153,130,2.0478475188958267
IND284001AAA,IND284403AAA,96.74074074074075,53.96296296296296,27,1.7927247769389156
IND285001AAD,IND285205AAB,40.04761904761905,28.666666666666668,42,1.3970099667774087
IND285205AAB,IND210431AAA,106.86666666666666,50.86666666666667,15,2.1009174311926606
IND301001AAB,IND302014AAA,184.25,76.5,12,2.4084967320261437
IND301001AAB,IND321001AAB,86.11764705882354,48.568627450980394,51,1.7731126362535325
IND301001AAB,IND321606AAA,136.11111111111111,52.77777777777778,9,2.5789473684210527
IND301019AAA,IND123001AAA,108.625,41.75,8,2.6017964071856285
IND301019AAA,IND301705AAA,114.55555555555556,33.666666666666664,18,3.402640264026403
IND302004AAA,IND302014AAB,51.333333333333336,13.8,15,3.7198067632850242
IND302006AAA,IND302014AAB,41.80769230769231,11.153846153846153,26,3.7482758620689656
IND302014AAA,IND000000ACB,162.73604060913706,95.24365482233503,197,1.7086286841123488
IND302014AAA,IND110037AAM,199.24025974025975,120.23376623376623,154,1.6571073666018579
IND302014AAA,IND301001AAB,124.35714285714286,78.03968253968254,126,1.5935116444625241
IND302014AAA,IND303702AAB,72.33333333333333,29.666666666666668,21,2.438202247191011
IND302014AAA,IND305001AAC,153.70238095238096,65.23809523809524,84,2.356021897810219
IND302014AAA,IND306401AAB,252.23076923076923,118.11538461538461,26,2.1354607619667862
IND302014AAA,IND313001AAB,283.89385474860336,152.0,179,1.8677227286092326
IND302014AAB,IND302004AAA,33.333333333333336,14.450980392156863,51,2.306648575305292
IND302014AAB,IND302006AAA,27.53125,13.9375,32,1.9753363228699552
IND302014AAB,IND302006AAC,43.355555555555554,16.066666666666666,45,2.698478561549101
IND302014AAB,IND302020AAA,26.416666666666668,11.333333333333334,36,2.3308823529411766
IND302014AAB,IND302023AAA,52.981818181818184,18.654545454545456,55,2.840155945419103
IND302014AAB,IND302026AAA,47.31578947368421,15.421052631578947,38,3.068259385665529
IND302014AAB,IND303008AAB,55.48571428571429,33.2,35,1.6712564543889845
IND302014AAB,IND303301AAB,32.19230769230769,23.692307692307693,26,1.3587662337662338
IND302014AAB,IND303303AAA,47.888888888888886,28.27777777777778,18,1.6935166994106088
IND302014AAB,IND303603AAB,74.57142857142857,50.142857142857146,7,1.487179487179487
IND302014AAB,IND303901AAA,38.1,15.733333333333333,30,2.4216101694915255
IND302014AAB,IND304001AAA,70.625,32.5,8,2.173076923076923
IND302020AAA,IND302014AAB,54.473684210526315,10.947368421052632,38,4.975961538461538
IND302022AAD,IND000000ACB,150.13725490196077,89.20261437908496,153,1.6831037514654161
IND303002AAA,IND302014AAA,61.0,28.5,20,2.1403508771929824
IND303008AAB,IND303338AAB,33.06666666666667,23.6,15,1.4011299435028248
IND303106AAA,IND302014AAA,102.14285714285714,43.142857142857146,7,2.367549668874172
IND303106AAA,IND303002AAA,31.214285714285715,18.928571428571427,14,1.649056603773585
IND303108AAB,IND303106AAA,38.77777777777778,24.166666666666668,18,1.6045977011494252
IND303301AAB,IND303303AAA,23.76595744680851,16.617021276595743,47,1.4302176696542894
IND303303AAA,IND322230AAA,59.71311475409836,46.82786885245902,122,1.2751619114300718
IND303338AAB,IND303603AAB,32.0,29.333333333333332,24,1.090909090909091
IND303503AAA,IND302014AAB,62.53125,35.640625,64,1.7544936431389742
IND303603AAB,IND302014AAB,118.88888888888889,43.80555555555556,36,2.7140139505389977
IND303702AAB,IND332001AAB,67.1875,41.9375,16,1.602086438152012
IND303702AAB,IND332404AAA,31.75,21.25,16,1.4941176470588236
IND303901AAA,IND304001AAA,48.611111111111114,24.22222222222222,18,2.0068807339449544
IND304001AAA,IND322001AAC,51.0,32.42857142857143,7,1.5726872246696035
IND305001AAC,IND305802AAA,50.77272727272727,22.09090909090909,22,2.2983539094650207
IND305001AAC,IND305901AAA,74.45098039215686,32.490196078431374,51,2.291490645745323
IND305001AAC,IND306401AAB,131.5631067961165,67.70873786407768,103,1.9430742758818467
IND305001AAC,IND342602AAC,103.4,57.7,10,1.7920277296360485
IND305404AAA,IND305601AAC,63.526315789473685,41.21052631578947,38,1.541507024265645
IND305601AAC,IND305001AAC,68.2,33.85,20,2.014771048744461
IND305624AAA,IND305404AAA,94.54166666666667,61.541666666666664,24,1.5362220717670956
IND305802AAA,IND341512AAA,59.416666666666664,29.416666666666668,12,2.0198300283286117
IND305901AAA,IND305624AAA,246.4,53.2,5,4.631578947368421
IND305901AAA,IND342602AAC,78.33333333333333,39.166666666666664,18,2.0
IND306116AAA,IND306001AAA,122.3,56.5,10,2.1646017699115045
IND306401AAB,IND302014AAA,251.61290322580646,127.06451612903226,217,1.9801980198019804
IND306401AAB,IND305001AAC,223.86404833836858,73.93957703927492,331,3.027662008662254
IND306401AAB,IND342005AAD,65.96296296296296,36.94444444444444,54,1.7854636591478696
IND306401AAB,IND343001AAA,95.0,53.4,20,1.7790262172284645
IND311001AAA,IND313324AAA,121.8,65.0,10,1.8738461538461537
IND311301AAA,IND305624AAA,94.08333333333333,25.833333333333332,12,3.641935483870968
IND311302AAA,IND305624AAA,131.0,25.666666666666668,6,5.103896103896104
IND312001AAA,IND311001AAA,57.205128205128204,35.94871794871795,39,1.5912981455064195
IND312001AAA,IND312601AAA,69.25,61.666666666666664,12,1.122972972972973
IND312403AAA,IND312001AAA,95.44444444444444,57.96296296296296,27,1.6466453674121406
IND312601AAA,IND458664AAA,57.333333333333336,52.083333333333336,12,1.1008
IND312605AAB,IND313001AAB,191.95238095238096,89.52380952380952,42,2.144148936170213
IND312605AAB,IND458001AAB,46.5,29.333333333333332,24,1.5852272727272727
IND313001AAB,IND306401AAB,174.83898305084745,88.19491525423729,118,1.9824156817526664
IND313001AAB,IND311001AAA,176.33333333333334,69.0,6,2.555555555555556
IND313001AAB,IND312001AAA,112.50769230769231,54.50769230769231,65,2.064069997177533
IND313001AAB,IND327001AAB,253.64285714285714,88.39285714285714,56,2.8694949494949498
IND313001AAB,IND382430AAB,234.08450704225353,104.25352112676056,142,2.2453390975412053
IND313324AAA,IND313001AAB,74.4390243902439,35.53658536585366,41,2.0947151681537406
IND321001AAA,IND301001AAB,378.6,66.73333333333333,15,5.673326673326674
IND321001AAA,IND321401AAB,37.4,30.75,20,1.216260162601626
IND321001AAB,IND321001AAA,44.0,26.666666666666668,12,1.65
IND321001AAB,IND321401AAB,83.66666666666667,46.0,6,1.818840579710145
IND321022AAA,IND121004AAB,143.32051282051282,45.47435897435897,78,3.151677473921624
IND321408AAB,IND321606AAA,59.125,32.25,8,1.8333333333333333
IND321606AAA,IND301001AAB,210.27777777777777,45.94444444444444,18,4.576783555018138
IND321606AAA,IND321001AAA,56.5,36.166666666666664,6,1.5622119815668203
IND322001AAC,IND302014AAB,127.05555555555556,66.75,36,1.9034540158135664
IND322201AAA,IND302014AAB,98.68181818181819,52.0,22,1.897727272727273
IND322201AAA,IND303503AAA,37.142857142857146,20.714285714285715,56,1.793103448275862
IND322230AAA,IND322241AAA,34.67272727272727,21.545454545454547,55,1.6092827004219408
IND322241AAA,IND322201AAA,39.53333333333333,17.316666666666666,60,2.2829643888354187
IND327001AAB,IND312605AAB,58.57142857142857,43.07142857142857,14,1.3598673300165838
IND328001AAA,IND000000ACB,182.1,124.2,10,1.466183574879227
IND328001AAA,IND282002AAD,141.42857142857142,46.714285714285715,21,3.027522935779816
IND328001AAA,IND474003AAA,70.05263157894737,47.21052631578947,19,1.483835005574136
IND331023AAA,IND331304AAA,32.0,26.333333333333332,6,1.2151898734177216
IND331304AAA,IND332001AAB,276.35714285714283,74.28571428571429,14,3.720192307692307
IND331507AAA,IND302014AAA,249.625,93.29166666666667,24,2.6757481018311746
IND331701AAA,IND125001AAA,250.66666666666666,49.166666666666664,6,5.098305084745763
IND332001AAB,IND333001AAA,53.111111111111114,42.22222222222222,9,1.2578947368421054
IND332001AAB,IND333028AAA,99.0,67.375,8,1.469387755102041
IND332001AAB,IND333031AAA,162.8,64.7,10,2.516228748068006
IND332001AAB,IND333042AAA,61.035714285714285,31.928571428571427,28,1.9116331096196868
IND332001AAB,IND334001AAB,139.4111111111111,85.38888888888889,90,1.6326610279765776
IND332001AAB,IND334001AAC,137.66666666666666,85.70370370370371,27,1.6063094209161624
IND332404AAA,IND332001AAB,42.94444444444444,30.305555555555557,36,1.4170485792850596
IND332713AAA,IND332709AAA,67.41666666666667,30.916666666666668,12,2.1805929919137466
IND333001AAA,IND333028AAA,49.5,39.5,6,1.2531645569620253
IND333031AAA,IND331023AAA,65.4,24.3,10,2.691358024691358
IND333042AAA,IND333031AAA,80.87179487179488,50.17948717948718,39,1.6116504854368932
IND334001AAB,IND334803AAA,68.66666666666667,33.5,6,2.0497512437810945
IND334001AAC,IND334803AAA,57.666666666666664,33.666666666666664,12,1.7128712871287128
IND334001AAC,IND341001AAC,83.8,50.9,10,1.6463654223968567
IND334803AAA,IND341001AAC,51.888888888888886,29.22222222222222,9,1.7756653992395437
IND335001AAA,IND125104AAA,93.2,53.875,40,1.7299303944315545
IND335051AAA,IND335513AAA,123.01219512195122,56.13414634146341,82,2.1913969150553987
IND335513AAA,IND335001AAA,67.33333333333333,37.388888888888886,18,1.8008915304606241
IND335513AAA,IND335803AAA,28.92,20.36,25,1.420432220039293
IND335513AAA,IND335804AAD,48.333333333333336,31.333333333333332,6,1.5425531914893618
IND335523AAB,IND125001AAA,320.2,80.6,5,3.972704714640199
IND335701AAA,IND335051AAA,42.0,32.4,30,1.2962962962962963
IND335703AAA,IND335701AAA,29.82857142857143,22.942857142857143,35,1.3001245330012454
IND335803AAA,IND335804AAD,26.11764705882353,17.88235294117647,17,1.4605263157894737
IND335804AAD,IND335701AAA,51.125,42.25,16,1.2100591715976332
IND335804AAD,IND335703AAA,35.03448275862069,28.344827586206897,29,1.2360097323600974
IND341001AAC,IND341303AAA,91.89285714285714,49.857142857142854,28,1.8431232091690544
IND341030AAA,IND341303AAA,51.77777777777778,33.0,9,1.569023569023569
IND341303AAA,IND341306AAA,36.0,20.642857142857142,28,1.7439446366782008
IND341306AAA,IND302014AAA,207.96875,93.53125,32,2.223521550283996
IND341503AAB,IND341510AAB,61.541666666666664,26.708333333333332,24,2.3042121684867394
IND341505AAA,IND341503AAB,107.27777777777777,63.583333333333336,36,1.6871996505024027
IND341510AAB,IND305001AAC,107.42857142857143,41.476190476190474,42,2.5901262916188292
IND341512AAA,IND341505AAA,42.833333333333336,23.833333333333332,6,1.7972027972027973
IND342005AAD,IND342601AAA,86.74074074074075,36.592592592592595,27,2.3704453441295548
IND342005AAD,IND342902AAA,144.1,65.3,20,2.2067381316998467
IND342005AAD,IND344022AAB,78.94444444444444,49.666666666666664,18,1.5894854586129754
IND342301AAA,IND342005AAD,363.31481481481484,79.62962962962963,54,4.562558139534884
IND342601AAA,IND342902A1B,70.0,36.25,12,1.9310344827586208
IND342601AAA,IND342902AAA,63.5,35.333333333333336,6,1.7971698113207546
IND342602AAC,IND311302AAA,113.25,56.0,12,2.0223214285714284
IND342902A1B,IND302014AAA,261.2111111111111,107.72222222222223,90,2.424858174316658
IND342902AAA,IND302014AAA,271.62,108.2,50,2.510351201478743
IND343001AAA,IND343029AAB,59.0,47.0,6,1.2553191489361701
IND343029AAB,IND307001AAA,67.83333333333333,53.833333333333336,6,1.2600619195046439
IND344001AAA,IND342301AAA,178.83333333333334,110.02777777777777,36,1.6253471345619794
IND344001AAA,IND345001AAA,91.9047619047619,123.64285714285714,42,0.7433082996341228
IND344001AAA,IND345021AAA,140.71428571428572,91.0952380952381,21,1.5446941975953998
IND344022AAB,IND342301AAA,200.88888888888889,103.66666666666667,9,1.937834941050375
IND344022AAB,IND344001AAA,60.72222222222222,43.69444444444444,36,1.3897012078830262
IND345001AAA,IND342301AAA,124.57142857142857,72.42857142857143,7,1.719921104536489
IND345001AAA,IND345021AAA,66.25,50.05,20,1.3236763236763238
IND345021AAA,IND342301AAA,44.266666666666666,32.63333333333333,30,1.3564862104187947
IND360003AAA,IND360311AAA,32.125,15.875,8,2.0236220472440944
IND360311AAA,IND360050AAA,39.8,29.4,5,1.3537414965986394
IND360490AAA,IND362001AAA,69.7,28.5,20,2.4456140350877194
IND360510AAB,IND360530AAB,25.81081081081081,18.54054054054054,37,1.3921282798833818
IND360530AAB,IND362001AAA,91.16161616161617,43.41414141414141,99,2.0998138669148445
IND360575AAA,IND360510AAB,45.78048780487805,27.951219512195124,41,1.637870855148342
IND361001AAA,IND361305AAC,53.229166666666664,31.229166666666668,48,1.7044696464309539
IND361305AAC,IND361315AAA,40.40909090909091,25.136363636363637,22,1.6075949367088607
IND361315AAA,IND361335AAA,35.27272727272727,22.318181818181817,22,1.5804480651731163
IND361335AAA,IND360002AAB,137.0,117.77777777777777,9,1.1632075471698113
IND362001AAA,IND360370AAA,39.55,19.45,20,2.0334190231362466
IND362001AAA,IND360575AAA,66.03571428571429,46.482142857142854,112,1.4206684594698427
